mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__class_weight,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.839869785308838,0.017922055165057616,0.002470541000366211,5.652710936637661e-05,saga,l1,500,,50.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.9954266253116828,0.9857521719250115,0.9953848217334049,0.98941008632883,0.9958786519045993,0.9923704714407057,0.004081653655749895,17
5.373331022262573,0.8808330206021028,0.002545070648193359,5.723901288903559e-05,saga,l1,3000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9954691966186219,0.9872397500381039,0.9943361947032141,0.9895868897234552,0.994330098034434,0.9921924258235657,0.003200638378157667,18
5.363299369812012,0.8603409306692686,0.002409696578979492,4.2834205217578354e-05,saga,l1,1000,balanced,0.1,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9954691966186219,0.9872397500381039,0.9943361947032141,0.9895868897234552,0.994330098034434,0.9921924258235657,0.003200638378157667,18
0.4626762866973877,0.08466308395261894,0.002800273895263672,9.670598496215196e-05,liblinear,l2,500,balanced,50.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 50.0}",0.9953962172352977,0.985148605395519,0.9950129249378139,0.9900136565380676,0.9950982783007365,0.992133936481487,0.004025141241962985,20
0.10014548301696777,0.004221839695132425,0.003758955001831055,0.00032388598061911927,liblinear,l1,500,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9955421760019462,0.9871909769852157,0.9943788713846753,0.9893978929912696,0.994122811295908,0.9921265457318029,0.0032412948592204847,21
0.10043578147888184,0.004648188206279957,0.003771400451660156,0.0001190077604081722,liblinear,l1,3000,balanced,0.1,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.1}",0.9955421760019462,0.9871909769852157,0.9943788713846753,0.9893978929912696,0.994122811295908,0.9921265457318029,0.0032412948592204847,21
0.4662021636962891,0.06700719068893737,0.0033141136169433593,0.0006002375046724955,liblinear,l2,3000,,50.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.9954448701575139,0.985148605395519,0.9948727015558698,0.9900136565380676,0.9950921816319563,0.9921144030557854,0.004012551805408708,23
0.1578375816345215,0.007540450512240056,0.0028567790985107424,0.00010653884601609267,liblinear,l2,1000,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.9939183847229824,0.9827099527511051,0.9934216943861874,0.9853009315709896,0.993580207774472,0.9897862342411473,0.004793269719335886,24
0.07076063156127929,0.0015698025500989169,0.0034493446350097657,0.00012784346583390825,liblinear,l1,500,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.9820835613939063,0.9722969059594574,0.9839108910891089,0.9819538604106716,0.9810942301126664,0.980267889793162,0.0040897442543011055,25
2.599362325668335,0.2608185658414814,0.0027614116668701174,0.00022959069909597537,saga,l1,3000,balanced,0.01,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.01}",0.9818950313203187,0.9721262002743484,0.9838499244013071,0.9819721504170121,0.9810271667560845,0.9801740946338141,0.0041280186003687675,26
0.11451549530029297,0.008390602414624101,0.002825355529785156,9.899460965558454e-05,liblinear,l2,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.9829836404549048,0.9686267337296145,0.9807589133297566,0.9748878212944446,0.9855447983221968,0.9785603814261835,0.006088446383508649,27
0.1753260612487793,0.009373124610182615,0.002489328384399414,0.0001793227268717067,saga,l2,500,balanced,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.98301404853129,0.9686145404663923,0.9807162366482953,0.9748085646003024,0.9854960249719552,0.9785298830436471,0.006092244987712792,28
0.12288141250610352,0.009494344529834588,0.0023960590362548826,5.799492608473161e-05,saga,l1,3000,,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,29
0.041123151779174805,0.001491766709728154,0.0036382675170898438,0.00035829427935706786,liblinear,l1,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,29
