mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__class_weight,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.512472438812257,0.05250494515430578,0.0024498462677001952,2.7271834092985727e-05,saga,l1,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9710819193577814,0.9682904579456303,0.967858663260962,0.9717326521924223,0.963523630688192,0.9684974646889974,0.0029098380656367635,11
3.755727243423462,0.03909304282150982,0.0025443553924560545,0.00011333421198611331,saga,l2,500,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9710575928966734,0.96816882564009,0.968205315331752,0.9714103265827404,0.963316343949666,0.9684316808801844,0.002900163798518414,12
3.730580949783325,0.016854988835165008,0.002460765838623047,7.786568290875042e-05,saga,l2,500,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 100.0}",0.9710636745119503,0.96816882564009,0.968193152101198,0.9714103265827403,0.9633163439496658,0.968430464557129,0.002901460806910175,13
6.007184410095215,0.07817740340151351,0.0025300502777099608,8.357629219261727e-05,saga,l1,500,,50.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.9710515112813964,0.9682113969470291,0.9681870704859211,0.9713981633521864,0.9632980539433253,0.9684292392019718,0.0029026189747150925,14
7.471399927139283,0.0271380385816385,0.0025200843811035156,5.720873553660688e-05,saga,l2,1000,balanced,5.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9705528188286809,0.9675789089582193,0.967481603113787,0.9712947758924769,0.962981027166756,0.967977826791984,0.002932784178758835,15
33.988665914535524,1.1157278355028712,0.002453517913818359,5.561143894459249e-05,saga,l1,3000,balanced,10.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 10.0}",0.9691722921607979,0.9661740558292281,0.9668734415860852,0.9708082466703157,0.9622006535628932,0.967045737961864,0.002930633486357244,16
35.663680744171145,0.9356885239982713,0.0024945735931396484,0.00013119721868433867,saga,l1,3000,,50.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.9689715988566564,0.9659794441403637,0.9663200145958767,0.9707839202092077,0.9621335902063114,0.9668377136016831,0.0029414087957437287,17
22.257124137878417,0.21672362884962115,0.0024689674377441407,6.635915066787743e-05,saga,l2,3000,balanced,10.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 10.0}",0.9689776804719333,0.9659794441403637,0.9663139329805995,0.9707291856717143,0.9620909135248501,0.9668182313578922,0.0029415709702525846,18
34.919909191131595,0.25244185916749695,0.002524280548095703,0.00010270087231185655,saga,l1,3000,,100.0,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 100.0}",0.9689594356261022,0.9659672809098097,0.9663017697500456,0.9707474305175454,0.96209091352485,0.9668133660656706,0.002944881204773755,19
0.9496825695037842,0.3132495841808577,0.002813577651977539,0.00015069231156365044,liblinear,l2,500,,5.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 5.0}",0.9680776014109348,0.9651949157696285,0.9662166271361674,0.9718482028826856,0.9625603570209237,0.966779540844068,0.0030985711771571466,20
0.9606317520141602,0.2935902075610028,0.0029206275939941406,0.00020871369947169055,liblinear,l2,3000,balanced,5.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 5.0}",0.9680776014109348,0.9652070790001824,0.9662044639056133,0.9718482028826856,0.9625298736770229,0.9667734441752879,0.0031060950087338224,21
0.2055417537689209,0.01253591358166931,0.003219318389892578,0.0005132817103742304,liblinear,l2,1000,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.9704311865231405,0.9631514930365506,0.9636319406434348,0.9684303350970016,0.9657245281178364,0.9662738966835928,0.002791574018902705,22
1.6469966888427734,0.6361242835050452,0.003289794921875,0.0007939216910679884,liblinear,l2,500,balanced,50.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 50.0}",0.9657179346834519,0.9623608830505381,0.9636258590281578,0.9704372681384175,0.9612068965517243,0.9646697682904579,0.003248842426513505,23
1.5957739353179932,0.5599669428065165,0.0028818607330322265,0.00012961198841735566,liblinear,l2,3000,,50.0,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 50.0}",0.965772669220945,0.9622514139755519,0.963686675180928,0.9704190232925864,0.9612068965517241,0.9646673356443471,0.003258118607002659,24
0.2231992721557617,0.014423253686931658,0.0024174213409423827,2.9113085631769064e-05,saga,l2,500,balanced,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.9516450769324332,0.94840965760506,0.9426260414766162,0.951505199781062,0.9537506706335658,0.9495873292857475,0.003875368430013966,25
0.11550483703613282,0.0024288144678168873,0.002878570556640625,0.00012696971077163108,liblinear,l2,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.951578179164386,0.9484279024508909,0.9427233473210485,0.9514687100893997,0.953689703945764,0.9495775685942978,0.0038155103842181627,26
2.5262925148010256,0.08713561918516742,0.0025194168090820314,6.659955757102195e-05,saga,l1,3000,balanced,0.01,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.01}",0.9489022684424984,0.9392750714589794,0.943246366234872,0.9461472967220094,0.9470260449690289,0.9449194095654777,0.0033605479039432317,27
0.07248554229736329,0.0035477506803654286,0.003773355484008789,0.00030259654002647246,liblinear,l1,500,,0.01,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 500, 'classifier__class_weight': None, 'classifier__C': 0.01}",0.9485677796022622,0.9390500516937299,0.9430335097001763,0.9458918688803746,0.9466724381797786,0.9446431296112643,0.0033152290246704157,28
0.045646286010742186,0.0018330005126669887,0.0035980701446533202,0.00011601572510364979,liblinear,l1,1000,balanced,0.001,"{'classifier__solver': 'liblinear', 'classifier__penalty': 'l1', 'classifier__max_iter': 1000, 'classifier__class_weight': 'balanced', 'classifier__C': 0.001}",0.8711305722799977,0.8471750897038255,0.8670376451985647,0.8731922398589065,0.8744970248256352,0.866606514373386,0.010038577327363548,29
12.905764818191528,13.360557985872482,0.0024918556213378907,0.00013834792279716904,saga,l1,3000,,0.001,"{'classifier__solver': 'saga', 'classifier__penalty': 'l1', 'classifier__max_iter': 3000, 'classifier__class_weight': None, 'classifier__C': 0.001}",0.8711305722799977,0.8471750897038255,0.8670376451985647,0.5,0.5,0.7170686614364776,0.17742100140373726,30
